session_id,model,testgen_model,oracle,rounds,units_analyzed,functions_verified,cost_usd,tokens,incoherent_oracles_dropped,static_findings,execution_only_bugs,verification_gap_rate,confirmed,confirmed_static,confirmed_reliability_gap,refuted,confirmation_rate,inconclusive,not_execution_testable,verified_fixed,not_fixed,verified_fix_rate
20260708_172131_5b4019f6,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172156_d9facd05,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172206_554833b2,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172238_50ddb682,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172303_2d4d350c,gpt-oss-120b,gpt-oss-120b,correctness,5,2,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172221_8dba0fe8,gpt-oss-120b,gpt-oss-120b,correctness,5,4,1,0.0,13047,0,0,0,,0,,,0,,0,0,,,
20260708_172338_adc5d6c5,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172315_fe06410d,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172209_4db0b8d6,gpt-oss-120b,gpt-oss-120b,correctness,5,6,2,0.0,28439,0,1,0,,0,,,0,,0,0,,,
20260708_172418_2f88cafb,gpt-oss-120b,gpt-oss-120b,correctness,5,11,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172416_91651f98,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172437_6b8a2d20,gpt-oss-120b,gpt-oss-120b,correctness,5,17,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172626_28b5e217,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172529_9a76d7da,gpt-oss-120b,gpt-oss-120b,correctness,5,18,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172653_e45fc1b9,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172750_ab495d9f,gpt-oss-120b,gpt-oss-120b,correctness,5,25,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_172533_5898750c,gpt-oss-120b,gpt-oss-120b,correctness,5,52,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_173029_5d74aaa2,gpt-oss-120b,gpt-oss-120b,correctness,5,46,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_173525_618ac649,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260708_173525_250092fe,gpt-oss-120b,gpt-oss-120b,correctness,5,32,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_173107_124ec14f,gpt-oss-120b,gpt-oss-120b,correctness,5,46,4,0.0,56994,0,3,0,,0,,,0,,0,3,,,
20260708_171002_6063e8f4,gpt-oss-120b,gpt-oss-120b,correctness,5,112,15,0.0,299735,0,0,12,1.0,12,,,0,1.0,0,0,4,7,0.36363636363636365
20260708_172724_f9e28ce8,gpt-oss-120b,gpt-oss-120b,correctness,5,121,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_174018_ea332b0f,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_173922_82f18182,gpt-oss-120b,gpt-oss-120b,correctness,5,30,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_174234_56905f89,gpt-oss-120b,gpt-oss-120b,correctness,5,1,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_173916_cbcd2667,gpt-oss-120b,gpt-oss-120b,correctness,5,34,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_174253_a9404692,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260708_173851_b38a7d9a,gpt-oss-120b,gpt-oss-120b,correctness,5,23,4,0.0,38793,0,1,0,,0,,,0,,0,1,,,
20260708_174134_0ed7eb45,gpt-oss-120b,gpt-oss-120b,correctness,5,21,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_174253_f92bb1b3,gpt-oss-120b,gpt-oss-120b,correctness,5,15,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_174348_c41eb236,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_174240_c1bf0162,gpt-oss-120b,gpt-oss-120b,correctness,5,20,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_174428_a7c49b36,gpt-oss-120b,gpt-oss-120b,correctness,5,14,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_174433_7c045919,gpt-oss-120b,gpt-oss-120b,correctness,5,20,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_174557_f6a13273,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_174448_666b6bcf,gpt-oss-120b,gpt-oss-120b,correctness,5,23,1,0.0,9734,0,0,0,,0,,,0,,0,0,,,
20260708_174311_65a4e05c,gpt-oss-120b,gpt-oss-120b,correctness,5,45,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_174701_6f224cbf,gpt-oss-120b,gpt-oss-120b,correctness,5,26,1,0.0,9014,0,0,0,,0,,,0,,0,0,,,
20260708_174758_0f404115,gpt-oss-120b,gpt-oss-120b,correctness,5,27,0,0.0,0,0,2,0,,0,,,0,,0,0,,,
20260708_174748_6c7b3a4a,gpt-oss-120b,gpt-oss-120b,correctness,5,23,2,0.0,17675,0,0,0,,0,,,0,,0,0,,,
20260708_175013_43b9de8a,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175110_115905fb,gpt-oss-120b,gpt-oss-120b,correctness,5,14,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175107_fc6d587e,gpt-oss-120b,gpt-oss-120b,correctness,5,21,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175240_a1422eea,gpt-oss-120b,gpt-oss-120b,correctness,5,18,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175320_924ee1ea,gpt-oss-120b,gpt-oss-120b,correctness,5,13,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175055_843ad63d,gpt-oss-120b,gpt-oss-120b,correctness,5,25,3,0.0,33031,0,2,0,,0,,,0,,0,0,,,
20260708_175443_17e1c8fc,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175434_4a9c1dfe,gpt-oss-120b,gpt-oss-120b,correctness,5,14,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175603_1683bd7b,gpt-oss-120b,gpt-oss-120b,correctness,5,3,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175523_bcc1265c,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175547_36eaee88,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175622_ebf68faa,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175726_670e75e6,gpt-oss-120b,gpt-oss-120b,correctness,5,13,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175651_a668af70,gpt-oss-120b,gpt-oss-120b,correctness,5,21,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175905_1ce6feff,gpt-oss-120b,gpt-oss-120b,correctness,5,16,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175849_37cad258,gpt-oss-120b,gpt-oss-120b,correctness,5,24,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_175627_c54e9558,gpt-oss-120b,gpt-oss-120b,correctness,5,51,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_180047_b2f8e3e8,gpt-oss-120b,gpt-oss-120b,correctness,5,21,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_180153_bf03e687,gpt-oss-120b,gpt-oss-120b,correctness,5,22,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_174640_24cf02cf,gpt-oss-120b,gpt-oss-120b,correctness,5,163,1,0.0,11121,0,0,0,,0,,,0,,0,0,,,
20260708_180122_aedbfa4d,gpt-oss-120b,gpt-oss-120b,correctness,5,40,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_180303_261df246,gpt-oss-120b,gpt-oss-120b,correctness,5,25,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_180432_965db077,gpt-oss-120b,gpt-oss-120b,correctness,5,21,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_180542_7745ef51,gpt-oss-120b,gpt-oss-120b,correctness,5,24,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_180646_8a2f2ffd,gpt-oss-120b,gpt-oss-120b,correctness,5,19,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_180539_67bdddd9,gpt-oss-120b,gpt-oss-120b,correctness,5,32,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_180414_6923d845,gpt-oss-120b,gpt-oss-120b,correctness,5,43,1,0.0,11355,0,0,0,,0,,,0,,0,0,,,
20260708_180921_ec2fe439,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_180846_a2220f8a,gpt-oss-120b,gpt-oss-120b,correctness,5,28,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_180901_2cf0b5b7,gpt-oss-120b,gpt-oss-120b,correctness,5,29,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_180814_98dcf1f2,gpt-oss-120b,gpt-oss-120b,correctness,5,40,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_181038_c285a265,gpt-oss-120b,gpt-oss-120b,correctness,5,23,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_181145_c3dcfc0e,gpt-oss-120b,gpt-oss-120b,correctness,5,30,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_181229_7b594d24,gpt-oss-120b,gpt-oss-120b,correctness,5,14,2,0.0,28054,0,0,0,,0,,,0,,0,0,,,
20260708_181207_259ad9ac,gpt-oss-120b,gpt-oss-120b,correctness,5,37,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_181304_77743fae,gpt-oss-120b,gpt-oss-120b,correctness,5,37,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_181519_0fa70878,gpt-oss-120b,gpt-oss-120b,correctness,5,31,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_181701_0a67aa82,gpt-oss-120b,gpt-oss-120b,correctness,5,16,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_181457_fd19ccec,gpt-oss-120b,gpt-oss-120b,correctness,5,61,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_181844_5ad10536,gpt-oss-120b,gpt-oss-120b,correctness,5,33,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_182214_02589ecd,gpt-oss-120b,gpt-oss-120b,correctness,5,9,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_182127_839b1de4,gpt-oss-120b,gpt-oss-120b,correctness,5,20,3,0.0,23443,0,0,0,,0,,,0,,0,0,,,
20260708_181838_cba274bb,gpt-oss-120b,gpt-oss-120b,correctness,5,59,1,0.0,11748,0,0,0,,0,,,0,,0,0,,,
20260708_182532_078825f5,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_182558_83120965,gpt-oss-120b,gpt-oss-120b,correctness,5,6,1,0.0,8758,0,0,0,,0,,,0,,0,0,,,
20260708_182441_33d3ccee,gpt-oss-120b,gpt-oss-120b,correctness,5,24,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_182312_e7c90c4d,gpt-oss-120b,gpt-oss-120b,correctness,5,31,2,0.0,18357,0,0,0,,0,,,0,,0,0,,,
20260708_182704_6fbf2fa2,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_182713_8d8e7444,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_181604_900bba17,gpt-oss-120b,gpt-oss-120b,correctness,5,123,2,0.0,36891,0,1,2,1.0,2,,,0,1.0,0,0,1,1,0.5
20260708_183242_0411bb0b,gpt-oss-120b,gpt-oss-120b,correctness,5,78,9,0.0,138028,0,1,3,1.0,3,,,0,1.0,0,0,0,3,0.0
20260708_182751_a85a4d87,gpt-oss-120b,gpt-oss-120b,correctness,5,130,11,0.0,165144,0,3,0,,0,,,0,,2,0,,,
20260708_185153_47fbb772,gpt-oss-120b,gpt-oss-120b,correctness,5,33,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_182721_a789cc3d,gpt-oss-120b,gpt-oss-120b,correctness,5,138,17,0.0,249060,0,9,0,,0,,,0,,2,1,,,
20260708_185803_40a5f9af,gpt-oss-120b,gpt-oss-120b,correctness,5,13,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_185928_f2b63539,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190007_1c9a7b2b,gpt-oss-120b,gpt-oss-120b,correctness,5,2,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_182742_4f8f83fc,gpt-oss-120b,gpt-oss-120b,correctness,5,157,26,0.0,293072,0,13,0,,0,,,0,,2,2,,,
20260708_190031_5f9dc321,gpt-oss-120b,gpt-oss-120b,correctness,5,2,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_185526_297b7c4b,gpt-oss-120b,gpt-oss-120b,correctness,5,54,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190115_e753e717,gpt-oss-120b,gpt-oss-120b,correctness,5,1,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190020_1f1a72d5,gpt-oss-120b,gpt-oss-120b,correctness,5,5,1,0.0,16647,0,0,0,,0,,,0,,0,0,,,
20260708_190147_4a97eecc,gpt-oss-120b,gpt-oss-120b,correctness,5,2,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190044_3e0a9131,gpt-oss-120b,gpt-oss-120b,correctness,5,5,1,0.0,14165,0,0,0,,0,,,0,,0,0,,,
20260708_190202_e4c9c903,gpt-oss-120b,gpt-oss-120b,correctness,5,2,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190121_b068140f,gpt-oss-120b,gpt-oss-120b,correctness,5,5,1,0.0,15113,0,0,0,,0,,,0,,0,0,,,
20260708_190214_444f8ce4,gpt-oss-120b,gpt-oss-120b,correctness,5,4,1,0.0,14768,0,0,0,,0,,,0,,0,0,,,
20260708_190200_ae2af9a1,gpt-oss-120b,gpt-oss-120b,correctness,5,4,1,0.0,15523,0,0,0,,0,,,0,,0,0,,,
20260708_190328_c983380d,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190413_ef6634d3,gpt-oss-120b,gpt-oss-120b,correctness,5,2,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190249_1cc86e53,gpt-oss-120b,gpt-oss-120b,correctness,5,7,1,0.0,17353,0,0,0,,0,,,0,,0,0,,,
20260708_190434_115003f5,gpt-oss-120b,gpt-oss-120b,correctness,5,1,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190328_b8c13ff8,gpt-oss-120b,gpt-oss-120b,correctness,5,19,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190530_b8fbf0bb,gpt-oss-120b,gpt-oss-120b,correctness,5,1,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190426_b5839965,gpt-oss-120b,gpt-oss-120b,correctness,5,5,1,0.0,16430,0,0,0,,0,,,0,,0,0,,,
20260708_190440_a957b665,gpt-oss-120b,gpt-oss-120b,correctness,5,5,1,0.0,18412,0,0,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260708_190629_7e286670,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190536_87adbb30,gpt-oss-120b,gpt-oss-120b,correctness,5,6,1,0.0,15162,0,0,0,,0,,,0,,0,0,,,
20260708_190550_0d5633e6,gpt-oss-120b,gpt-oss-120b,correctness,5,5,1,0.0,16822,0,0,0,,0,,,0,,0,0,,,
20260708_185112_966c2443,gpt-oss-120b,gpt-oss-120b,correctness,5,120,3,0.0,49164,0,2,0,,0,,,0,,0,0,,,
20260708_190709_3ef6280b,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190728_0b6bfe83,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190725_23033639,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190741_a30d158a,gpt-oss-120b,gpt-oss-120b,correctness,5,8,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190832_ca0b4b7f,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190830_99a2aacb,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190654_28a846ce,gpt-oss-120b,gpt-oss-120b,correctness,5,8,2,0.0,27210,0,0,0,,0,,,0,,0,0,,,
20260708_190858_e12a2f96,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190914_4e995fb8,gpt-oss-120b,gpt-oss-120b,correctness,5,3,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190909_13decb0b,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190754_2886e20a,gpt-oss-120b,gpt-oss-120b,correctness,5,7,1,0.0,19181,0,1,0,,0,,,0,,0,1,,,
20260708_190923_cd4471a8,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190933_84ee2034,gpt-oss-120b,gpt-oss-120b,correctness,5,3,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190934_e34a1202,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_190949_66631696,gpt-oss-120b,gpt-oss-120b,correctness,5,6,1,0.0,14789,0,0,0,,0,,,0,,0,0,,,
20260708_190944_8a811ead,gpt-oss-120b,gpt-oss-120b,correctness,5,8,1,0.0,15679,0,0,0,,0,,,0,,0,0,,,
20260708_190952_05981e4d,gpt-oss-120b,gpt-oss-120b,correctness,5,8,1,0.0,14816,0,0,0,,0,,,0,,0,0,,,
20260708_191013_2f1919f2,gpt-oss-120b,gpt-oss-120b,correctness,5,6,1,0.0,16375,0,0,0,,0,,,0,,0,0,,,
20260708_191124_50d6c953,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191144_82061631,gpt-oss-120b,gpt-oss-120b,correctness,5,7,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191113_64efd1e2,gpt-oss-120b,gpt-oss-120b,correctness,5,6,1,0.0,15314,0,0,0,,0,,,0,,0,0,,,
20260708_191149_1622f50a,gpt-oss-120b,gpt-oss-120b,correctness,5,8,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191124_e13c2193,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,1,0,,0,,,0,,0,0,,,
20260708_191228_c7fd73e7,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191239_9ef6d45f,gpt-oss-120b,gpt-oss-120b,correctness,5,5,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191245_13434f02,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191311_553b8cab,gpt-oss-120b,gpt-oss-120b,correctness,5,3,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191240_0ca77190,gpt-oss-120b,gpt-oss-120b,correctness,5,8,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191300_21ae120b,gpt-oss-120b,gpt-oss-120b,correctness,5,6,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191338_3e4a4700,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260708_191330_90f66666,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191323_7ec9d195,gpt-oss-120b,gpt-oss-120b,correctness,5,3,1,0.0,14883,0,0,0,,0,,,0,,0,0,,,
20260708_191423_8f244b16,gpt-oss-120b,gpt-oss-120b,correctness,5,24,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191355_472606e0,gpt-oss-120b,gpt-oss-120b,correctness,5,42,2,0.0,25970,0,0,0,,0,,,0,,0,0,,,
20260708_191338_f3c90fd4,gpt-oss-120b,gpt-oss-120b,correctness,5,63,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191932_54293af0,gpt-oss-120b,gpt-oss-120b,correctness,5,8,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192023_32134d6a,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192023_033397d7,gpt-oss-120b,gpt-oss-120b,correctness,5,15,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191331_3fd1783f,gpt-oss-120b,gpt-oss-120b,correctness,5,82,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192158_05782967,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_191658_8b0056be,gpt-oss-120b,gpt-oss-120b,correctness,5,42,3,0.0,41838,0,0,0,,0,,,0,,0,0,,,
20260708_192215_81b2743e,gpt-oss-120b,gpt-oss-120b,correctness,5,13,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192139_da01c9a4,gpt-oss-120b,gpt-oss-120b,correctness,5,23,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192315_f6deaf51,gpt-oss-120b,gpt-oss-120b,correctness,5,17,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192329_605f87e6,gpt-oss-120b,gpt-oss-120b,correctness,5,23,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192405_d9199c58,gpt-oss-120b,gpt-oss-120b,correctness,5,34,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192338_45ea744b,gpt-oss-120b,gpt-oss-120b,correctness,5,39,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192747_cb9aaae4,gpt-oss-120b,gpt-oss-120b,correctness,5,0,0,0.0,0,0,0,0,,,,,,,,,,,
20260708_192743_47f31869,gpt-oss-120b,gpt-oss-120b,correctness,5,2,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192747_ad132ae7,gpt-oss-120b,gpt-oss-120b,correctness,5,4,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192554_9be46a6a,gpt-oss-120b,gpt-oss-120b,correctness,5,24,1,0.0,8829,0,0,1,1.0,1,,,0,1.0,0,0,1,0,1.0
20260708_192755_3e4a817d,gpt-oss-120b,gpt-oss-120b,correctness,5,11,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192813_0b0912b3,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192900_1e7719f4,gpt-oss-120b,gpt-oss-120b,correctness,5,10,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192906_ae946942,gpt-oss-120b,gpt-oss-120b,correctness,5,11,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192916_81256fd8,gpt-oss-120b,gpt-oss-120b,correctness,5,12,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_192503_3c72471e,gpt-oss-120b,gpt-oss-120b,correctness,5,54,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_193015_a7bec31d,gpt-oss-120b,gpt-oss-120b,correctness,5,25,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_193004_e2528567,gpt-oss-120b,gpt-oss-120b,correctness,5,21,1,0.0,15961,0,0,0,,0,,,0,,0,0,,,
20260708_193047_8cf878c0,gpt-oss-120b,gpt-oss-120b,correctness,5,24,4,0.0,38348,0,1,0,,0,,,0,,0,1,,,
20260708_193317_41e9b2df,gpt-oss-120b,gpt-oss-120b,correctness,5,28,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_193032_cbccf1b5,gpt-oss-120b,gpt-oss-120b,correctness,5,54,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_193255_3534e786,gpt-oss-120b,gpt-oss-120b,correctness,5,42,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_193520_45acaf70,gpt-oss-120b,gpt-oss-120b,correctness,5,25,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_193616_47dc00b3,gpt-oss-120b,gpt-oss-120b,correctness,5,25,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_193618_1f440ca4,gpt-oss-120b,gpt-oss-120b,correctness,5,25,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_193759_c9b19cd8,gpt-oss-120b,gpt-oss-120b,correctness,5,14,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_193857_28420611,gpt-oss-120b,gpt-oss-120b,correctness,5,30,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_193723_42b2583a,gpt-oss-120b,gpt-oss-120b,correctness,5,50,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_193928_1db419e6,gpt-oss-120b,gpt-oss-120b,correctness,5,36,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_194211_5f395f5a,gpt-oss-120b,gpt-oss-120b,correctness,5,37,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_194244_8f720ccd,gpt-oss-120b,gpt-oss-120b,correctness,5,28,1,0.0,10356,0,0,0,,0,,,0,,0,0,,,
20260708_194317_c437653a,gpt-oss-120b,gpt-oss-120b,correctness,5,37,0,0.0,0,0,0,0,,0,,,0,,0,0,,,
20260708_193855_1e559e14,gpt-oss-120b,gpt-oss-120b,correctness,5,62,4,0.0,41133,0,1,0,,0,,,0,,0,1,,,
